"ID da resposta","Data de envio","Última página","Idioma inicial","Data de início","Data da última ação","Endereço IP","URL de referência","Qual sua idade?","Para fins estatísticos, de acordo com identificação civil, indique qual é o seu sexo:","Indique qual a cidade onde reside:","Indique qual a cidade onde reside: [Outros]","Encontrou dificuldade para se hospedar?","Qual é a sua profissão/ocupação?","Qual é a sua profissão/ocupação? [Outros]","Onde você estuda?","Onde você estuda? [Outros]","Profissional de qual área?","Profissional de qual área? [Outros]","O que achou do Sistema de Inscrições para o Evento?","Você se inscreveu no dia do Evento?","O que achou do processo para se inscrever no local?","O que achou do processo para se inscrever no local? - comment","O que achou do Material distribuidos aos participantes? 

	(Pasta/Crachá)","O que achou da divulgação do evento?","Como você soube do evento?","Como você soube do evento? [Outros]","Considerando esta etapa de inscrições, por favor, nos dê sua opinião/crítica/sugestão do que pode melhorar:","O que achou dos assuntos tratados/apresentados?","O que achou da estrutura das salas oferecidas?","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [O poder do LibreOffice]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [Desenho Vetorial com Inkscape]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [Blender 3D e o Brasil, o que os brasileiros estão fazendo com o Blender]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [Empacotamento de aplicações Ruby on Rails no Linux]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [Lançamento do Debian 8 - Conheça as novidades da nova versão do Debian (Jessie)]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [Como contribuir com projetos de Software Livre]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras básicas: [RPM e DEB - Afinal, o que escolher?]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [PHP Profissional - Padrões e Ferramentas]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [Não se repita - com Django Generic Views]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [EFI? UEFI? GPT? Que?]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [Pentaho Data Integration - Integração e Migração e Dados com ETL Open Source]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [Customizando uma plataforma de CRM Open Source - SugarCRM]","Numa escala de 1 a 10, onde 1 é a pior nota e 10 é a melhor nota, por favor, avalie as palestras técnicas: [GIT - Esse é o cara!]","Numa escala de 1 a 5, onde 1 é a pior nota e 5 a melhor nota, avalie:

	O/a palestrante demonstrou ter domínio do assunto?

	 ","Numa escala de 1 a 5, onde 1 é a pior nota e 5 a melhor nota, avalie:

	A forma de apresentação se mostrou adequada ao conteúdo?","Gostaríamos de sua opinião/crítica/sugestão a respeito das palestras:","Você participou do Install Fest?","Você é usuário de qual Sistema Operacional?","Você é usuário de qual Sistema Operacional? [Outros]","Se usuário GNU/Linux, qual distro você usa?","Se usuário GNU/Linux, qual distro você usa? [Outros]","Em qual(is) software(s) você tem interesse? [Inkscape]","Em qual(is) software(s) você tem interesse? [Gimp]","Em qual(is) software(s) você tem interesse? [Audacity]","Em qual(is) software(s) você tem interesse? [MySql]","Em qual(is) software(s) você tem interesse? [LibreOffice Writer]","Em qual(is) software(s) você tem interesse? [LibreOffice Calc]","Em qual(is) software(s) você tem interesse? [LibreOffice Impress]","Em qual(is) software(s) você tem interesse? [LibreOffice Base]","Em qual(is) software(s) você tem interesse? [LibreOffice Project]","Em qual(is) software(s) você tem interesse? [Shellscript]","Em qual(is) software(s) você tem interesse? [Postgresql]","Em qual(is) software(s) você tem interesse? [iceweasel]","Em qual(is) software(s) você tem interesse? [Firefox]","Em qual(is) software(s) você tem interesse? [Google Chrome]","Em qual(is) software(s) você tem interesse? [Empathy]","Em qual(is) software(s) você tem interesse? [Pidgin]","Em qual(is) software(s) você tem interesse? [LDAP]","Em qual(is) software(s) você tem interesse? [Samba]","Em qual(is) software(s) você tem interesse? [Bind]","Em qual(is) software(s) você tem interesse? [Firewall IPTable]","Em qual(is) software(s) você tem interesse? [TLP - Autonomia de bateria]","Em qual(is) software(s) você tem interesse? [Bluetooth]","Em qual(is) software(s) você tem interesse? [Wifi]","Em qual(is) software(s) você tem interesse? [PHP]","Em qual(is) software(s) você tem interesse? [HTML 5]","Em qual(is) software(s) você tem interesse? [CSS]","Em qual(is) software(s) você tem interesse? [Outros]","Que nota você daria ao atendimento do instalador?","Todos os softwares livres que você queria foram instalados?","Se não, qual(is) faltou(ram)?","Se sim, qual(is) foi(ram) instalado(s)?","Você instalou um Sistema Operacional GNU/Linux?","Qual? [Debian]","Qual? [Ubuntu]","Qual? [Trisquel]","Qual? [Mandriva]","Qual? [OpenSUSE]","Qual? [CentOS]","Qual? [Outros]","Houve algum problema com algum hardware de seu computador?","Descreva o problema","Informe o nome do instalador que te atendeu","Com suas próprias palavras, avalie o instalador que te atendeu","Você participou dos minicursos?","O que achou dos assuntos oferecidos?","O que achou da estrutura dos laboratórios?","O que achou do sistema de inscrição para os Mini Cursos?","Considerando que o evento tem como propósito - promover o uso de software livre e a integração de comunidades de usuários de software livre em todos os países da América Latina, e, considerando a programação desta 11ª edição do FLISOL em Curitiba, você recomendaria outras oficinas? Se sim, Quais?","Considerando que o evento tem como propósito - promover o uso de software livre e a integração de comunidades de usuários de software livre em todos os países da América Latina, e, considerando a programação desta 11ª edição do FLISOL em Curitiba, você recomendaria outras oficinas? Se sim, Quais? - comment","O que achou do Horario do Evento?","Você gostaria de ajudar a organizar os próximos eventos de softwrae livre em Curitiba?","Por favor, informe seu e-mail:

	(favor, digitar todas as informações em caixa baixa)","Por favor, nos deixe sua opinião, de modo geral, a respeito do evento."
"17","2015-04-28 09:26:04","1","pt-BR","2015-04-28 09:19:39","2015-04-28 09:26:04","164.85.16.101","","De 31 à 40 Anos","Masculino","Outros","Pontal do Paraná","Não","Estudante/Acadêmico(a)","","UFPR","","","","Normal","Não","","","Normal","Normal","Redes Sociais","","Sistema de inscrição e credenciamento pode ser aperfeiçoado, como exemplo, adotar um sistema informatizado de auto inscrição no dia do evento.","Ótimo","Ótimo","","","","","","","","10","10","10","10","","","5","5","","Não","","","","","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Sim","Sim","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Não","","Ótimo","Sim","paiva@ufpr.br","Excelente evento! Pretendo participar dos outros a serem realizados ainda neste ano."
"18","","1","pt-BR","2015-04-28 09:19:43","2015-04-28 09:19:43","8.28.16.254","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"19","","1","pt-BR","2015-04-29 11:20:21","2015-04-29 11:23:03","172.17.6.42","http://leonardorocha.eti.br/pesquisa/","De 18 à 25 Anos","Masculino","Curitiba","","N/A","Estudante/Acadêmico(a)","","UTFPR","","","","Bom","Não","","","Bom","Boa","Listas de emails","","","Bom","Bom","","","","","","","","","","","","","","4","4","","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","","","Bom","Não","",""
"20","","1","pt-BR","2015-05-01 15:10:47","2015-05-01 15:10:47","189.115.32.147","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"21","2015-05-02 17:16:00","1","pt-BR","2015-05-01 15:24:26","2015-05-02 17:16:00","187.5.59.54","","De 26 à 30 Anos","Masculino","Curitiba","","N/A","Estudante/Acadêmico(a)","","UTFPR","","","","Bom","Não","","","Normal","Normal","Listas de emails","","Poderia existir uma forma de se inscrever para determinada oficina, e não apenas inscrição no evento em geral.","Normal","Bom","","","","","","","","","","","","","","5","5","","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Sim","Não","Não","Sim","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Sim","Ótimo","Ótimo","Normal","Sim","","Ótimo","Não","","O evento foi muito bom, o único detalhe que eu aponto é a respeito do certificado. Foi emitido um certificado genérico para o evento, e não um certificado da Oficina. Seria interessante que ao final o palestrante fizesse a validação dos alunos em sala para registro do certificado, contendo o nome específico da Oficina e a quantidade de horas aula.
"
"22","2015-05-01 15:28:02","1","pt-BR","2015-05-01 15:25:07","2015-05-01 15:28:02","191.177.96.105","http://webmail.ensolo.com.br/105.0trr/reademail.php?id=22314&folder=Inbox&cache=5543DE4E.60907@gmail.com","De 31 à 40 Anos","Masculino","Curitiba","","N/A","Empresário(a)","","","","","","Bom","Sim","Bom","","Bom","Normal","Amigos/as","","","Ótimo","Ótimo","8","10","","","9","","","","","10","","","10","5","5","","Não","","","","","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Sim","Não","Não","Sim","Sim","Não","Não","Não","Não","Sim","Não","Sim","Não","Não","Sim","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","","Ótimo","Não","",""
"23","","1","pt-BR","2015-05-01 15:30:36","2015-05-01 15:30:36","189.115.32.147","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"24","","1","pt-BR","2015-05-01 15:53:43","2015-05-01 15:58:44","191.177.249.47","","De 26 à 30 Anos","Masculino","Curitiba","","N/A","Profissional","","","","Serviços para software livre","","Ótimo","Não","","","Ótimo","Ótima","Amigos/as","","","Bom","Ótimo","","","","","","","","","","","","","","4","4","","Sim","GNU/Linux","","Debian","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","","Excelente","Sim","","Debian 8 e tudo que eu uso normalmente","Sim","Sim","Não","Não","Não","Não","Não","","Não","","","","Não","","","","","","Ótimo","Sim","","Foi muito legal conheci muitas pessoas legais. Aprendi bastante."
"25","2015-05-01 16:45:05","1","pt-BR","2015-05-01 16:39:15","2015-05-01 16:45:05","177.156.98.6","","De 26 à 30 Anos","Feminino","Outros","São José dos pinhais","Não","Profissional","","","","Outros","administração","Ótimo","Sim","Ótimo","","Bom","Boa","Amigos/as","","","Ótimo","Ótimo","","","","","9","","","","","","","","","5","5","","Não","","","","","Não","Sim","Não","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","","Bom","Não","","Ótimo evento, gostaria de participar novamente."
"26","2015-05-01 17:05:01","1","pt-BR","2015-05-01 16:58:56","2015-05-01 17:05:01","191.177.17.177","","De 26 à 30 Anos","Masculino","Curitiba","","N/A","Estudante/Acadêmico(a)","","UTFPR","","","","Bom","Não","","","Normal","Regular","Redes Sociais","","","Bom","Ótimo","","","10","1","","10","","7","10","","10","","","5","5","","Não","","","","","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Não","","Ótimo","Sim","marshalmori@gmail.com",""
"27","","1","pt-BR","2015-05-01 17:09:57","2015-05-01 17:09:57","177.0.177.149","http://bmail.uol.com.br/main/message?uid=NTE0NTA&folder=INBOX&externalAcc=&link_security=0&msg_flagged=false&show_msg_header=1","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"28","","1","pt-BR","2015-05-01 17:42:16","2015-05-01 17:42:16","187.121.130.36","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"29","","1","pt-BR","2015-05-01 18:42:24","2015-05-01 18:42:24","189.4.32.231","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"30","","1","pt-BR","2015-05-01 20:00:34","2015-05-01 20:00:34","187.95.116.26","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"31","2015-05-01 20:18:05","1","pt-BR","2015-05-01 20:10:51","2015-05-01 20:18:05","177.156.76.151","","De 18 à 25 Anos","Masculino","Curitiba","","N/A","Estudante/Acadêmico(a)","","Outros","uniandrade","","","Bom","Não","","","Normal","Ruim","Internet","","O sorteio foi zoado. ","Ótimo","Ótimo","5","9","8","10","8","10","","10","9","10","1","1","10","4","4","","Sim","Microsoft Windows","","","","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Não","Sim","Sim","Não","Sim","Não","Não","Não","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","","Regular","Não","Debian","","Não","N/A","N/A","N/A","N/A","N/A","N/A","","Não","","","","Sim","Normal","Regular","Ruim","Sim","Como dominar o mundo com o Python","Ótimo","Sim","vizoto123@gmail.com","Muito louco"
"32","2015-05-01 21:15:27","1","pt-BR","2015-05-01 21:08:34","2015-05-01 21:15:27","187.59.151.37","","De 31 à 40 Anos","Masculino","Curitiba","","N/A","Profissional","","","","Serviços para sistemas proprietários","","Regular","Não","","","Bom","Ótima","Redes Sociais","","","Bom","Bom","","","","","","","","","","","","","","5","5","","Não","","","","","Não","Sim","Não","Não","Não","Não","Sim","Não","Não","Sim","Sim","Não","Sim","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Sim","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Sim","Bom","Regular","Normal","Sim","","Ótimo","Sim","vyper@maneh.org",""
"33","","1","pt-BR","2015-05-01 21:57:59","2015-05-01 21:57:59","186.206.80.135","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"34","2015-05-02 06:13:18","1","pt-BR","2015-05-02 06:05:26","2015-05-02 06:13:18","189.58.132.36","","Maior de 40 Anos","Masculino","Curitiba","","N/A","Profissional","","","","Serviços para sistemas proprietários","","Bom","Não","","","Bom","Normal","Internet","","","Bom","Ótimo","","","","","","","","","","","","","","5","5","","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","","Bom","Não","","Ótima iniciativa. "
"35","2015-05-02 10:07:28","1","pt-BR","2015-05-02 09:54:19","2015-05-02 10:07:28","179.204.162.226","","De 31 à 40 Anos","Masculino","Outros","Colombo ","Não","Professor(a)","","","","","","Ótimo","Sim","Ótimo","","Normal","Normal","Faculdade/Universidade","","Reconhecer usuário do site Curitiba livre ","Ótimo","Bom","9","","","","10","9","8","","","10","","","10","5","5","Faltou mais interação com o público por meio de dispositivos móveis. ","Sim","GNU/Linux","","Outros","Mint ","Sim","Sim","Sim","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","","Ótimo","Não","Programas para arduino e Robótica ","","Sim","Sim","Não","Não","Não","Não","Não","","Não","","Eu mesmo","Me passou o link para download da distribuição. ","Não","","","","Sim","Robótica com software livre ","Bom","Sim","Mgasparin@gmail.com ","Evento bem organizado, só achei que deveria ter sido apoiado pela escola politécnica e o ppgia. "
"36","","1","pt-BR","2015-05-02 10:07:37","2015-05-02 10:07:37","179.204.162.226","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"37","2015-05-02 11:19:09","1","pt-BR","2015-05-02 11:11:17","2015-05-02 11:19:09","191.243.36.146","http://webmail.3onda.com/rc/?_task=mail&_action=show&_uid=17810&_mbox=INBOX&_caps=pdf%3D0%2Cflash%3D1%2Ctif%3D0","De 31 à 40 Anos","Masculino","Outros","MAFRA","Não","Profissional","","","","Serviços para software livre","","Regular","Não","","","Bom","Boa","Redes Sociais","","","Ótimo","Ótimo","9","10","","","","","","","","10","","","","5","5","","Não","","","","","Sim","Sim","Não","Não","Sim","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Sim","Sim","Sim","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","- Linux para Iniciantes (Instalação e uso do Linux Mint)","Ótimo","Sim","mike@3onda.com.br",""
"38","","1","pt-BR","2015-05-02 11:19:15","2015-05-02 11:19:15","191.243.36.146","http://webmail.3onda.com/rc/?_task=mail&_action=show&_uid=17810&_mbox=INBOX&_caps=pdf%3D0%2Cflash%3D1%2Ctif%3D0","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"39","2015-05-02 12:42:34","1","pt-BR","2015-05-02 12:38:11","2015-05-02 12:42:34","177.82.57.33","","De 18 à 25 Anos","Masculino","Curitiba","","N/A","Profissional","","","","Serviços para sistemas proprietários","","Regular","Não","","","Bom","Ótima","Faculdade/Universidade","","Muito simples, não deu ""confiança"" que de fato eu estava inscrito. Não deu um comprovante ou algo do gênero.","Ótimo","Ótimo","","","","9","7","","","","","","","","","5","4","","Não","","","","","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Sim","Sim","Sim","Sim","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","Apesar de eu ja ter conhecimentos e experiencia na area, é de vital importancia oficinas voltadas à iniciantes. E oferecer certificado à parte para as oficinas (assim como na FTSL) é também muito proveitoso!","Ótimo","Não","",""
"40","2015-05-02 17:22:39","1","pt-BR","2015-05-02 16:57:52","2015-05-02 17:22:39","201.25.135.161","","Maior de 40 Anos","Masculino","Outros","Paranaguá","Não","Estudante/Acadêmico(a)","","Outros","UFPR- Litoral","","","Bom","Não","","","Ruim","Boa","Amigos/as","","No meu ponto de vista, este evento foi melhor que o anterior, pelo que percebi, houve menos palestrante, mas a qualidade das palestras melhorou e muito, fico feliz por poder participar e desde já agradeço o pessoal pela disponibilidade e por se dedicarem para que esse evento acontecesse.","Ótimo","Ótimo","9","9","9","9","8","9","8","9","8","9","10","8","8","5","5","No meu ponto de vista houve uma melhora na qualidade da apresentação em comparação com o evento anterior.","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Ruby on Rails e Android","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Sim","Eu recomendaria o desenvolvimento de jogos para Android, gostaria de dizer que participei dos minicursos, mas não me lembro se me inscrevi, por isso na pergunta anterior marquei (não).","Bom","Não","","De modo geral o evento foi bom, e eu coloquei que não na pergunta anterior, devido a dificuldade de tempo para estar  neste trabalho com vocês."
"41","2015-05-02 18:37:33","1","pt-BR","2015-05-02 18:28:06","2015-05-02 18:37:33","200.150.78.195","","Menor de 18 Anos","Feminino","Outros","Paranaguá","Não","Estudante/Acadêmico(a)","","IFPR","","","","Ótimo","Sim","Ótimo","","Ótimo","Boa","Faculdade/Universidade","","","Bom","Ótimo","","","","","","","","","","","","","","5","5","","Não","","","","","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Não","","Bom","Não","",""
"42","","1","pt-BR","2015-05-03 09:52:39","2015-05-03 09:52:39","186.205.227.120","http://www.google.com/m/search","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"43","","1","pt-BR","2015-05-03 14:26:56","2015-05-03 14:26:56","186.212.40.93","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"44","","1","pt-BR","2015-05-03 17:40:11","2015-05-03 18:44:27","177.132.94.128","","De 26 à 30 Anos","Feminino","Curitiba","","N/A","Estudante/Acadêmico(a)","","UFPR","","","","Bom","Não","","","Bom","Normal","Faculdade/Universidade","","Ampliação da divulgação ajudaria a ter mais gente no evento.","Bom","Ótimo","","","","","8","10","","","","","","","","5","4","","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","","","","N/A","",""
"45","","1","pt-BR","2015-05-03 19:29:54","2015-05-03 19:29:54","201.25.179.179","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
"46","2015-05-03 19:54:07","1","pt-BR","2015-05-03 19:51:16","2015-05-03 19:54:07","177.204.50.83","","De 31 à 40 Anos","Masculino","Curitiba","","N/A","Profissional","","","","Manutenção de computadores","","Bom","Não","","","Bom","Boa","Faculdade/Universidade","","","Bom","Bom","","","","","","8","","","","","","","","5","5","","Não","","","","","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Não","Sim","Não","Não","Não","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","Não","","","","Não","","Ótimo","Não","",""
"47","","1","pt-BR","2015-05-03 20:07:44","2015-05-03 20:07:44","191.177.79.172","","","","","","N/A","","","","","","","","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","","","","N/A","","","","","","","N/A","",""
